parameter,iteration,value,parset,value.ps3
rain.rate.r5,39,0.140319713818331,3-039,0.48425409398828
rain.rate.r5,40,0.355639682645132,3-040,0.48425409398828
rain.rate.r5,41,1.39432394674612,3-041,0.48425409398828
rain.rate.r5,42,1.24301198576509,3-042,0.48425409398828
rain.rate.r5,43,1.40929617281332,3-043,0.48425409398828
rain.rate.r5,44,-0.00923996002654498,3-044,0.48425409398828
rain.rate.r5,45,0.560995582795172,3-045,0.48425409398828
rain.rate.r5,46,0.139758439970911,3-046,0.48425409398828
rain.rate.r5,47,1.28703044694992,3-047,0.48425409398828
rain.rate.r5,48,0.316151298937365,3-048,0.48425409398828
rain.rate.r5,49,-0.103903939140344,3-049,0.48425409398828
rain.rate.r5,50,-0.0621126651069414,3-050,0.48425409398828
rain.rate.r5,51,-0.0123359304659416,3-051,0.48425409398828
rain.rate.r5,52,0.440543327986258,3-052,0.48425409398828
rain.rate.r5,53,0.207222327910867,3-053,0.48425409398828
rain.rate.r5,54,0.565852790033188,3-054,0.48425409398828
rain.rate.r5,55,1.48030856773677,3-055,0.48425409398828
rain.rate.r5,56,0.37881144222444,3-056,0.48425409398828
rain.rate.r5,57,0.484025162282435,3-057,0.48425409398828
rain.rate.r5,58,0.5500331270187,3-058,0.48425409398828
rain.rate.r5,59,1.54620182226188,3-059,0.48425409398828
rain.rate.r5,60,1.38510541250392,3-060,0.48425409398828
rain.rate.r5,61,1.25993122847359,3-061,0.48425409398828
rain.rate.r5,62,1.32147471074059,3-062,0.48425409398828
rain.rate.r5,63,0.598593689508519,3-063,0.48425409398828
rain.rate.r5,64,0.302412155213865,3-064,0.48425409398828
rain.rate.r5,65,1.23377312689882,3-065,0.48425409398828
rain.rate.r5,66,1.39507675620898,3-066,0.48425409398828
rain.rate.r5,67,0.403754906171687,3-067,0.48425409398828
rain.rate.r5,68,0.709129678187086,3-068,0.48425409398828
rain.rate.r5,69,-0.232903973184346,3-069,0.48425409398828
rain.rate.r5,70,-0.327664229087706,3-070,0.48425409398828
rain.rate.r5,71,1.17863743932894,3-071,0.48425409398828
rain.rate.r5,72,0.17427879535843,3-072,0.48425409398828
rain.rate.r5,73,1.44898294983393,3-073,0.48425409398828
rain.rate.r5,74,0.377770550609834,3-074,0.48425409398828
rain.rate.r5,75,-1.40166781209548,3-075,0.48425409398828
rain.rate.r5,76,-0.0994058669608403,3-076,0.48425409398828
rain.rate.r5,77,1.41131227124657,3-077,0.48425409398828
rain.rate.r5,78,0.982522276351456,3-078,0.48425409398828
rain.rate.r5,79,-0.006943259831892,3-079,0.48425409398828
rain.rate.r5,80,-0.861218519570791,3-080,0.48425409398828
rain.rate.r5,81,0.415957792202839,3-081,0.48425409398828
rain.rate.r5,82,0.268605971910415,3-082,0.48425409398828
rain.rate.r5,83,0.212741423250103,3-083,0.48425409398828
rain.rate.r5,84,-0.391370249237762,3-084,0.48425409398828
rain.rate.r5,85,1.2021344814524,3-085,0.48425409398828
rain.rate.r5,86,1.18761262926432,3-086,0.48425409398828
rain.rate.r5,87,1.22358292388272,3-087,0.48425409398828
rain.rate.r5,88,0.549434196062034,3-088,0.48425409398828
rain.rate.r5,89,1.36574704292259,3-089,0.48425409398828
rain.rate.r5,90,0.128986539626332,3-090,0.48425409398828
rain.rate.r5,91,1.23875321103833,3-091,0.48425409398828
rain.rate.r5,92,1.33051943938364,3-092,0.48425409398828
rain.rate.r5,93,0.174673779253409,3-093,0.48425409398828
rain.rate.r5,94,0.36717149999724,3-094,0.48425409398828
rain.rate.r5,95,1.40818860032896,3-095,0.48425409398828
rain.rate.r5,96,0.375459469752322,3-096,0.48425409398828
rain.rate.r5,97,0.539209364172949,3-097,0.48425409398828
rain.rate.r5,98,-0.0141058220447658,3-098,0.48425409398828
rain.rate.r5,99,1.35793027262293,3-099,0.48425409398828
rain.rate.r5,100,0.361599884140169,3-100,0.48425409398828
int.r5,1,-1.8,3-001,-1.8
int.r5,2,-1.8,3-002,-1.8
int.r5,3,-1.8,3-003,-1.8
int.r5,4,-1.8,3-004,-1.8
int.r5,5,-1.8,3-005,-1.8
int.r5,6,-1.8,3-006,-1.8
int.r5,7,-1.8,3-007,-1.8
int.r5,8,-1.8,3-008,-1.8
int.r5,9,-1.8,3-009,-1.8
int.r5,10,-1.8,3-010,-1.8
int.r5,11,-1.8,3-011,-1.8
int.r5,12,-1.8,3-012,-1.8
int.r5,13,-1.8,3-013,-1.8
int.r5,14,-1.8,3-014,-1.8
int.r5,15,-1.8,3-015,-1.8
int.r5,16,-1.8,3-016,-1.8
int.r5,17,-1.8,3-017,-1.8
int.r5,18,-1.8,3-018,-1.8
int.r5,19,-1.8,3-019,-1.8
int.r5,20,-1.8,3-020,-1.8
int.r5,21,-1.8,3-021,-1.8
int.r5,22,-1.8,3-022,-1.8
int.r5,23,-1.8,3-023,-1.8
int.r5,24,-1.8,3-024,-1.8
int.r5,25,-1.8,3-025,-1.8
int.r5,26,-1.8,3-026,-1.8
int.r5,27,-1.8,3-027,-1.8
int.r5,28,-1.8,3-028,-1.8
int.r5,29,-1.8,3-029,-1.8
int.r5,30,-1.8,3-030,-1.8
int.r5,31,-1.8,3-031,-1.8
int.r5,32,-1.8,3-032,-1.8
int.r5,33,-1.8,3-033,-1.8
int.r5,34,-1.8,3-034,-1.8
int.r5,35,-1.8,3-035,-1.8
int.r5,36,-1.8,3-036,-1.8
int.r5,37,-1.8,3-037,-1.8
int.r5,38,-1.8,3-038,-1.8
int.r5,39,-1.8,3-039,-1.8
int.r5,40,-1.8,3-040,-1.8
int.r5,41,-1.8,3-041,-1.8
int.r5,42,-1.8,3-042,-1.8
int.r5,43,-1.8,3-043,-1.8
int.r5,44,-1.8,3-044,-1.8
int.r5,45,-1.8,3-045,-1.8
int.r5,46,-1.8,3-046,-1.8
int.r5,47,-1.8,3-047,-1.8
int.r5,48,-1.8,3-048,-1.8
int.r5,49,-1.8,3-049,-1.8
int.r5,50,-1.8,3-050,-1.8
int.r5,51,-1.8,3-051,-1.8
int.r5,52,-1.8,3-052,-1.8
int.r5,53,-1.8,3-053,-1.8
int.r5,54,-1.8,3-054,-1.8
int.r5,55,-1.8,3-055,-1.8
int.r5,56,-1.8,3-056,-1.8
int.r5,57,-1.8,3-057,-1.8
int.r5,58,-1.8,3-058,-1.8
int.r5,59,-1.8,3-059,-1.8
int.r5,60,-1.8,3-060,-1.8
int.r5,61,-1.8,3-061,-1.8
int.r5,62,-1.8,3-062,-1.8
int.r5,63,-1.8,3-063,-1.8
int.r5,64,-1.8,3-064,-1.8
int.r5,65,-1.8,3-065,-1.8
int.r5,66,-1.8,3-066,-1.8
int.r5,67,-1.8,3-067,-1.8
int.r5,68,-1.8,3-068,-1.8
int.r5,69,-1.8,3-069,-1.8
int.r5,70,-1.8,3-070,-1.8
int.r5,71,-1.8,3-071,-1.8
int.r5,72,-1.8,3-072,-1.8
int.r5,73,-1.8,3-073,-1.8
int.r5,74,-1.8,3-074,-1.8
int.r5,75,-1.8,3-075,-1.8
int.r5,76,-1.8,3-076,-1.8
int.r5,77,-1.8,3-077,-1.8
int.r5,78,-1.8,3-078,-1.8
int.r5,79,-1.8,3-079,-1.8
int.r5,80,-1.8,3-080,-1.8
int.r5,81,-1.8,3-081,-1.8
int.r5,82,-1.8,3-082,-1.8
int.r5,83,-1.8,3-083,-1.8
int.r5,84,-1.8,3-084,-1.8
int.r5,85,-1.8,3-085,-1.8
int.r5,86,-1.8,3-086,-1.8
int.r5,87,-1.8,3-087,-1.8
int.r5,88,-1.8,3-088,-1.8
int.r5,89,-1.8,3-089,-1.8
int.r5,90,-1.8,3-090,-1.8
int.r5,91,-1.8,3-091,-1.8
int.r5,92,-1.8,3-092,-1.8
int.r5,93,-1.8,3-093,-1.8
int.r5,94,-1.8,3-094,-1.8
int.r5,95,-1.8,3-095,-1.8
int.r5,96,-1.8,3-096,-1.8
int.r5,97,-1.8,3-097,-1.8
int.r5,98,-1.8,3-098,-1.8
int.r5,99,-1.8,3-099,-1.8
int.r5,100,-1.8,3-100,-1.8
incorp.shallow.f4,1,-1.41820868684353,3-001,-1.41820868684353
incorp.shallow.f4,2,-1.41820868684353,3-002,-1.41820868684353
incorp.shallow.f4,3,-1.41820868684353,3-003,-1.41820868684353
incorp.shallow.f4,4,-1.41820868684353,3-004,-1.41820868684353
incorp.shallow.f4,5,-1.41820868684353,3-005,-1.41820868684353
incorp.shallow.f4,6,-1.41820868684353,3-006,-1.41820868684353
incorp.shallow.f4,7,-1.41820868684353,3-007,-1.41820868684353
incorp.shallow.f4,8,-1.41820868684353,3-008,-1.41820868684353
incorp.shallow.f4,9,-1.41820868684353,3-009,-1.41820868684353
incorp.shallow.f4,10,-1.41820868684353,3-010,-1.41820868684353
incorp.shallow.f4,11,-1.41820868684353,3-011,-1.41820868684353
incorp.shallow.f4,12,-1.41820868684353,3-012,-1.41820868684353
incorp.shallow.f4,13,-1.41820868684353,3-013,-1.41820868684353
incorp.shallow.f4,14,-1.41820868684353,3-014,-1.41820868684353
incorp.shallow.f4,15,-1.41820868684353,3-015,-1.41820868684353
incorp.shallow.f4,16,-1.41820868684353,3-016,-1.41820868684353
incorp.shallow.f4,17,-1.41820868684353,3-017,-1.41820868684353
incorp.shallow.f4,18,-1.41820868684353,3-018,-1.41820868684353
incorp.shallow.f4,19,-1.41820868684353,3-019,-1.41820868684353
incorp.shallow.f4,20,-1.41820868684353,3-020,-1.41820868684353
incorp.shallow.f4,21,-1.41820868684353,3-021,-1.41820868684353
incorp.shallow.f4,22,-1.41820868684353,3-022,-1.41820868684353
incorp.shallow.f4,23,-1.41820868684353,3-023,-1.41820868684353
incorp.shallow.f4,24,-1.41820868684353,3-024,-1.41820868684353
incorp.shallow.f4,25,-1.41820868684353,3-025,-1.41820868684353
incorp.shallow.f4,26,-1.41820868684353,3-026,-1.41820868684353
incorp.shallow.f4,27,-1.41820868684353,3-027,-1.41820868684353
incorp.shallow.f4,28,-1.41820868684353,3-028,-1.41820868684353
incorp.shallow.f4,29,-1.41820868684353,3-029,-1.41820868684353
incorp.shallow.f4,30,-1.41820868684353,3-030,-1.41820868684353
incorp.shallow.f4,31,-1.41820868684353,3-031,-1.41820868684353
incorp.shallow.f4,32,-1.41820868684353,3-032,-1.41820868684353
incorp.shallow.f4,33,-1.41820868684353,3-033,-1.41820868684353
incorp.shallow.f4,34,-1.41820868684353,3-034,-1.41820868684353
incorp.shallow.f4,35,-1.41820868684353,3-035,-1.41820868684353
incorp.shallow.f4,36,-1.41820868684353,3-036,-1.41820868684353
incorp.shallow.f4,37,-1.41820868684353,3-037,-1.41820868684353
incorp.shallow.f4,38,-1.41820868684353,3-038,-1.41820868684353
incorp.shallow.f4,39,-1.41820868684353,3-039,-1.41820868684353
incorp.shallow.f4,40,-1.41820868684353,3-040,-1.41820868684353
incorp.shallow.f4,41,-1.41820868684353,3-041,-1.41820868684353
incorp.shallow.f4,42,-1.41820868684353,3-042,-1.41820868684353
incorp.shallow.f4,43,-1.41820868684353,3-043,-1.41820868684353
incorp.shallow.f4,44,-1.41820868684353,3-044,-1.41820868684353
incorp.shallow.f4,45,-1.41820868684353,3-045,-1.41820868684353
incorp.shallow.f4,46,-1.41820868684353,3-046,-1.41820868684353
incorp.shallow.f4,47,-1.41820868684353,3-047,-1.41820868684353
incorp.shallow.f4,48,-1.41820868684353,3-048,-1.41820868684353
incorp.shallow.f4,49,-1.41820868684353,3-049,-1.41820868684353
incorp.shallow.f4,50,-1.41820868684353,3-050,-1.41820868684353
incorp.shallow.f4,51,-1.41820868684353,3-051,-1.41820868684353
incorp.shallow.f4,52,-1.41820868684353,3-052,-1.41820868684353
incorp.shallow.f4,53,-1.41820868684353,3-053,-1.41820868684353
incorp.shallow.f4,54,-1.41820868684353,3-054,-1.41820868684353
incorp.shallow.f4,55,-1.41820868684353,3-055,-1.41820868684353
incorp.shallow.f4,56,-1.41820868684353,3-056,-1.41820868684353
incorp.shallow.f4,57,-1.41820868684353,3-057,-1.41820868684353
incorp.shallow.f4,58,-1.41820868684353,3-058,-1.41820868684353
incorp.shallow.f4,59,-1.41820868684353,3-059,-1.41820868684353
incorp.shallow.f4,60,-1.41820868684353,3-060,-1.41820868684353
incorp.shallow.f4,61,-1.41820868684353,3-061,-1.41820868684353
incorp.shallow.f4,62,-1.41820868684353,3-062,-1.41820868684353
incorp.shallow.f4,63,-1.41820868684353,3-063,-1.41820868684353
incorp.shallow.f4,64,-1.41820868684353,3-064,-1.41820868684353
incorp.shallow.f4,65,-1.41820868684353,3-065,-1.41820868684353
incorp.shallow.f4,66,-1.41820868684353,3-066,-1.41820868684353
incorp.shallow.f4,67,-1.41820868684353,3-067,-1.41820868684353
incorp.shallow.f4,68,-1.41820868684353,3-068,-1.41820868684353
incorp.shallow.f4,69,-1.41820868684353,3-069,-1.41820868684353
incorp.shallow.f4,70,-1.41820868684353,3-070,-1.41820868684353
incorp.shallow.f4,71,-1.41820868684353,3-071,-1.41820868684353
incorp.shallow.f4,72,-1.41820868684353,3-072,-1.41820868684353
incorp.shallow.f4,73,-1.41820868684353,3-073,-1.41820868684353
incorp.shallow.f4,74,-1.41820868684353,3-074,-1.41820868684353
incorp.shallow.f4,75,-1.41820868684353,3-075,-1.41820868684353
incorp.shallow.f4,76,-1.41820868684353,3-076,-1.41820868684353
incorp.shallow.f4,77,-1.41820868684353,3-077,-1.41820868684353
incorp.shallow.f4,78,-1.41820868684353,3-078,-1.41820868684353
incorp.shallow.f4,79,-1.41820868684353,3-079,-1.41820868684353
incorp.shallow.f4,80,-1.41820868684353,3-080,-1.41820868684353
incorp.shallow.f4,81,-1.41820868684353,3-081,-1.41820868684353
incorp.shallow.f4,82,-1.41820868684353,3-082,-1.41820868684353
incorp.shallow.f4,83,-1.41820868684353,3-083,-1.41820868684353
incorp.shallow.f4,84,-1.41820868684353,3-084,-1.41820868684353
incorp.shallow.f4,85,-1.41820868684353,3-085,-1.41820868684353
incorp.shallow.f4,86,-1.41820868684353,3-086,-1.41820868684353
incorp.shallow.f4,87,-1.41820868684353,3-087,-1.41820868684353
incorp.shallow.f4,88,-1.41820868684353,3-088,-1.41820868684353
incorp.shallow.f4,89,-1.41820868684353,3-089,-1.41820868684353
incorp.shallow.f4,90,-1.41820868684353,3-090,-1.41820868684353
incorp.shallow.f4,91,-1.41820868684353,3-091,-1.41820868684353
incorp.shallow.f4,92,-1.41820868684353,3-092,-1.41820868684353
incorp.shallow.f4,93,-1.41820868684353,3-093,-1.41820868684353
incorp.shallow.f4,94,-1.41820868684353,3-094,-1.41820868684353
incorp.shallow.f4,95,-1.41820868684353,3-095,-1.41820868684353
incorp.shallow.f4,96,-1.41820868684353,3-096,-1.41820868684353
incorp.shallow.f4,97,-1.41820868684353,3-097,-1.41820868684353
incorp.shallow.f4,98,-1.41820868684353,3-098,-1.41820868684353
incorp.shallow.f4,99,-1.41820868684353,3-099,-1.41820868684353
incorp.shallow.f4,100,-1.41820868684353,3-100,-1.41820868684353
incorp.deep.f4,1,-2.94966809898743,3-001,-2.94966809898743
incorp.deep.f4,2,-2.94966809898743,3-002,-2.94966809898743
incorp.deep.f4,3,-2.94966809898743,3-003,-2.94966809898743
incorp.deep.f4,4,-2.94966809898743,3-004,-2.94966809898743
incorp.deep.f4,5,-2.94966809898743,3-005,-2.94966809898743
incorp.deep.f4,6,-2.94966809898743,3-006,-2.94966809898743
incorp.deep.f4,7,-2.94966809898743,3-007,-2.94966809898743
incorp.deep.f4,8,-2.94966809898743,3-008,-2.94966809898743
incorp.deep.f4,9,-2.94966809898743,3-009,-2.94966809898743
incorp.deep.f4,10,-2.94966809898743,3-010,-2.94966809898743
incorp.deep.f4,11,-2.94966809898743,3-011,-2.94966809898743
incorp.deep.f4,12,-2.94966809898743,3-012,-2.94966809898743
incorp.deep.f4,13,-2.94966809898743,3-013,-2.94966809898743
incorp.deep.f4,14,-2.94966809898743,3-014,-2.94966809898743
incorp.deep.f4,15,-2.94966809898743,3-015,-2.94966809898743
incorp.deep.f4,16,-2.94966809898743,3-016,-2.94966809898743
incorp.deep.f4,17,-2.94966809898743,3-017,-2.94966809898743
incorp.deep.f4,18,-2.94966809898743,3-018,-2.94966809898743
incorp.deep.f4,19,-2.94966809898743,3-019,-2.94966809898743
incorp.deep.f4,20,-2.94966809898743,3-020,-2.94966809898743
incorp.deep.f4,21,-2.94966809898743,3-021,-2.94966809898743
incorp.deep.f4,22,-2.94966809898743,3-022,-2.94966809898743
incorp.deep.f4,23,-2.94966809898743,3-023,-2.94966809898743
incorp.deep.f4,24,-2.94966809898743,3-024,-2.94966809898743
incorp.deep.f4,25,-2.94966809898743,3-025,-2.94966809898743
incorp.deep.f4,26,-2.94966809898743,3-026,-2.94966809898743
incorp.deep.f4,27,-2.94966809898743,3-027,-2.94966809898743
incorp.deep.f4,28,-2.94966809898743,3-028,-2.94966809898743
incorp.deep.f4,29,-2.94966809898743,3-029,-2.94966809898743
incorp.deep.f4,30,-2.94966809898743,3-030,-2.94966809898743
incorp.deep.f4,31,-2.94966809898743,3-031,-2.94966809898743
incorp.deep.f4,32,-2.94966809898743,3-032,-2.94966809898743
incorp.deep.f4,33,-2.94966809898743,3-033,-2.94966809898743
incorp.deep.f4,34,-2.94966809898743,3-034,-2.94966809898743
incorp.deep.f4,35,-2.94966809898743,3-035,-2.94966809898743
incorp.deep.f4,36,-2.94966809898743,3-036,-2.94966809898743
incorp.deep.f4,37,-2.94966809898743,3-037,-2.94966809898743
incorp.deep.f4,38,-2.94966809898743,3-038,-2.94966809898743
incorp.deep.f4,39,-2.94966809898743,3-039,-2.94966809898743
incorp.deep.f4,40,-2.94966809898743,3-040,-2.94966809898743
incorp.deep.f4,41,-2.94966809898743,3-041,-2.94966809898743
incorp.deep.f4,42,-2.94966809898743,3-042,-2.94966809898743
incorp.deep.f4,43,-2.94966809898743,3-043,-2.94966809898743
incorp.deep.f4,44,-2.94966809898743,3-044,-2.94966809898743
incorp.deep.f4,45,-2.94966809898743,3-045,-2.94966809898743
incorp.deep.f4,46,-2.94966809898743,3-046,-2.94966809898743
incorp.deep.f4,47,-2.94966809898743,3-047,-2.94966809898743
incorp.deep.f4,48,-2.94966809898743,3-048,-2.94966809898743
incorp.deep.f4,49,-2.94966809898743,3-049,-2.94966809898743
incorp.deep.f4,50,-2.94966809898743,3-050,-2.94966809898743
incorp.deep.f4,51,-2.94966809898743,3-051,-2.94966809898743
incorp.deep.f4,52,-2.94966809898743,3-052,-2.94966809898743
incorp.deep.f4,53,-2.94966809898743,3-053,-2.94966809898743
incorp.deep.f4,54,-2.94966809898743,3-054,-2.94966809898743
incorp.deep.f4,55,-2.94966809898743,3-055,-2.94966809898743
incorp.deep.f4,56,-2.94966809898743,3-056,-2.94966809898743
incorp.deep.f4,57,-2.94966809898743,3-057,-2.94966809898743
incorp.deep.f4,58,-2.94966809898743,3-058,-2.94966809898743
incorp.deep.f4,59,-2.94966809898743,3-059,-2.94966809898743
incorp.deep.f4,60,-2.94966809898743,3-060,-2.94966809898743
incorp.deep.f4,61,-2.94966809898743,3-061,-2.94966809898743
incorp.deep.f4,62,-2.94966809898743,3-062,-2.94966809898743
incorp.deep.f4,63,-2.94966809898743,3-063,-2.94966809898743
incorp.deep.f4,64,-2.94966809898743,3-064,-2.94966809898743
incorp.deep.f4,65,-2.94966809898743,3-065,-2.94966809898743
incorp.deep.f4,66,-2.94966809898743,3-066,-2.94966809898743
incorp.deep.f4,67,-2.94966809898743,3-067,-2.94966809898743
incorp.deep.f4,68,-2.94966809898743,3-068,-2.94966809898743
incorp.deep.f4,69,-2.94966809898743,3-069,-2.94966809898743
incorp.deep.f4,70,-2.94966809898743,3-070,-2.94966809898743
incorp.deep.f4,71,-2.94966809898743,3-071,-2.94966809898743
incorp.deep.f4,72,-2.94966809898743,3-072,-2.94966809898743
incorp.deep.f4,73,-2.94966809898743,3-073,-2.94966809898743
incorp.deep.f4,74,-2.94966809898743,3-074,-2.94966809898743
incorp.deep.f4,75,-2.94966809898743,3-075,-2.94966809898743
incorp.deep.f4,76,-2.94966809898743,3-076,-2.94966809898743
incorp.deep.f4,77,-2.94966809898743,3-077,-2.94966809898743
incorp.deep.f4,78,-2.94966809898743,3-078,-2.94966809898743
incorp.deep.f4,79,-2.94966809898743,3-079,-2.94966809898743
incorp.deep.f4,80,-2.94966809898743,3-080,-2.94966809898743
incorp.deep.f4,81,-2.94966809898743,3-081,-2.94966809898743
incorp.deep.f4,82,-2.94966809898743,3-082,-2.94966809898743
incorp.deep.f4,83,-2.94966809898743,3-083,-2.94966809898743
incorp.deep.f4,84,-2.94966809898743,3-084,-2.94966809898743
incorp.deep.f4,85,-2.94966809898743,3-085,-2.94966809898743
incorp.deep.f4,86,-2.94966809898743,3-086,-2.94966809898743
incorp.deep.f4,87,-2.94966809898743,3-087,-2.94966809898743
incorp.deep.f4,88,-2.94966809898743,3-088,-2.94966809898743
incorp.deep.f4,89,-2.94966809898743,3-089,-2.94966809898743
incorp.deep.f4,90,-2.94966809898743,3-090,-2.94966809898743
incorp.deep.f4,91,-2.94966809898743,3-091,-2.94966809898743
incorp.deep.f4,92,-2.94966809898743,3-092,-2.94966809898743
incorp.deep.f4,93,-2.94966809898743,3-093,-2.94966809898743
incorp.deep.f4,94,-2.94966809898743,3-094,-2.94966809898743
incorp.deep.f4,95,-2.94966809898743,3-095,-2.94966809898743
incorp.deep.f4,96,-2.94966809898743,3-096,-2.94966809898743
incorp.deep.f4,97,-2.94966809898743,3-097,-2.94966809898743
incorp.deep.f4,98,-2.94966809898743,3-098,-2.94966809898743
incorp.deep.f4,99,-2.94966809898743,3-099,-2.94966809898743
incorp.deep.f4,100,-2.94966809898743,3-100,-2.94966809898743
incorp.deep.r3,1,-5.35112098507367,3-001,-5.35112098507367
incorp.deep.r3,2,-5.35112098507367,3-002,-5.35112098507367
incorp.deep.r3,3,-5.35112098507367,3-003,-5.35112098507367
incorp.deep.r3,4,-5.35112098507367,3-004,-5.35112098507367
incorp.deep.r3,5,-5.35112098507367,3-005,-5.35112098507367
incorp.deep.r3,6,-5.35112098507367,3-006,-5.35112098507367
incorp.deep.r3,7,-5.35112098507367,3-007,-5.35112098507367
incorp.deep.r3,8,-5.35112098507367,3-008,-5.35112098507367
incorp.deep.r3,9,-5.35112098507367,3-009,-5.35112098507367
incorp.deep.r3,10,-5.35112098507367,3-010,-5.35112098507367
incorp.deep.r3,11,-5.35112098507367,3-011,-5.35112098507367
incorp.deep.r3,12,-5.35112098507367,3-012,-5.35112098507367
incorp.deep.r3,13,-5.35112098507367,3-013,-5.35112098507367
incorp.deep.r3,14,-5.35112098507367,3-014,-5.35112098507367
incorp.deep.r3,15,-5.35112098507367,3-015,-5.35112098507367
incorp.deep.r3,16,-5.35112098507367,3-016,-5.35112098507367
incorp.deep.r3,17,-5.35112098507367,3-017,-5.35112098507367
incorp.deep.r3,18,-5.35112098507367,3-018,-5.35112098507367
incorp.deep.r3,19,-5.35112098507367,3-019,-5.35112098507367
incorp.deep.r3,20,-5.35112098507367,3-020,-5.35112098507367
incorp.deep.r3,21,-5.35112098507367,3-021,-5.35112098507367
incorp.deep.r3,22,-5.35112098507367,3-022,-5.35112098507367
incorp.deep.r3,23,-5.35112098507367,3-023,-5.35112098507367
incorp.deep.r3,24,-5.35112098507367,3-024,-5.35112098507367
incorp.deep.r3,25,-5.35112098507367,3-025,-5.35112098507367
incorp.deep.r3,26,-5.35112098507367,3-026,-5.35112098507367
incorp.deep.r3,27,-5.35112098507367,3-027,-5.35112098507367
incorp.deep.r3,28,-5.35112098507367,3-028,-5.35112098507367
incorp.deep.r3,29,-5.35112098507367,3-029,-5.35112098507367
incorp.deep.r3,30,-5.35112098507367,3-030,-5.35112098507367
incorp.deep.r3,31,-5.35112098507367,3-031,-5.35112098507367
incorp.deep.r3,32,-5.35112098507367,3-032,-5.35112098507367
incorp.deep.r3,33,-5.35112098507367,3-033,-5.35112098507367
incorp.deep.r3,34,-5.35112098507367,3-034,-5.35112098507367
incorp.deep.r3,35,-5.35112098507367,3-035,-5.35112098507367
incorp.deep.r3,36,-5.35112098507367,3-036,-5.35112098507367
incorp.deep.r3,37,-5.35112098507367,3-037,-5.35112098507367
incorp.deep.r3,38,-5.35112098507367,3-038,-5.35112098507367
incorp.deep.r3,39,-5.35112098507367,3-039,-5.35112098507367
incorp.deep.r3,40,-5.35112098507367,3-040,-5.35112098507367
incorp.deep.r3,41,-5.35112098507367,3-041,-5.35112098507367
incorp.deep.r3,42,-5.35112098507367,3-042,-5.35112098507367
incorp.deep.r3,43,-5.35112098507367,3-043,-5.35112098507367
incorp.deep.r3,44,-5.35112098507367,3-044,-5.35112098507367
incorp.deep.r3,45,-5.35112098507367,3-045,-5.35112098507367
incorp.deep.r3,46,-5.35112098507367,3-046,-5.35112098507367
incorp.deep.r3,47,-5.35112098507367,3-047,-5.35112098507367
incorp.deep.r3,48,-5.35112098507367,3-048,-5.35112098507367
incorp.deep.r3,49,-5.35112098507367,3-049,-5.35112098507367
incorp.deep.r3,50,-5.35112098507367,3-050,-5.35112098507367
incorp.deep.r3,51,-5.35112098507367,3-051,-5.35112098507367
incorp.deep.r3,52,-5.35112098507367,3-052,-5.35112098507367
incorp.deep.r3,53,-5.35112098507367,3-053,-5.35112098507367
incorp.deep.r3,54,-5.35112098507367,3-054,-5.35112098507367
incorp.deep.r3,55,-5.35112098507367,3-055,-5.35112098507367
incorp.deep.r3,56,-5.35112098507367,3-056,-5.35112098507367
incorp.deep.r3,57,-5.35112098507367,3-057,-5.35112098507367
incorp.deep.r3,58,-5.35112098507367,3-058,-5.35112098507367
incorp.deep.r3,59,-5.35112098507367,3-059,-5.35112098507367
incorp.deep.r3,60,-5.35112098507367,3-060,-5.35112098507367
incorp.deep.r3,61,-5.35112098507367,3-061,-5.35112098507367
incorp.deep.r3,62,-5.35112098507367,3-062,-5.35112098507367
incorp.deep.r3,63,-5.35112098507367,3-063,-5.35112098507367
incorp.deep.r3,64,-5.35112098507367,3-064,-5.35112098507367
incorp.deep.r3,65,-5.35112098507367,3-065,-5.35112098507367
incorp.deep.r3,66,-5.35112098507367,3-066,-5.35112098507367
incorp.deep.r3,67,-5.35112098507367,3-067,-5.35112098507367
incorp.deep.r3,68,-5.35112098507367,3-068,-5.35112098507367
incorp.deep.r3,69,-5.35112098507367,3-069,-5.35112098507367
incorp.deep.r3,70,-5.35112098507367,3-070,-5.35112098507367
incorp.deep.r3,71,-5.35112098507367,3-071,-5.35112098507367
incorp.deep.r3,72,-5.35112098507367,3-072,-5.35112098507367
incorp.deep.r3,73,-5.35112098507367,3-073,-5.35112098507367
incorp.deep.r3,74,-5.35112098507367,3-074,-5.35112098507367
incorp.deep.r3,75,-5.35112098507367,3-075,-5.35112098507367
incorp.deep.r3,76,-5.35112098507367,3-076,-5.35112098507367
incorp.deep.r3,77,-5.35112098507367,3-077,-5.35112098507367
incorp.deep.r3,78,-5.35112098507367,3-078,-5.35112098507367
incorp.deep.r3,79,-5.35112098507367,3-079,-5.35112098507367
incorp.deep.r3,80,-5.35112098507367,3-080,-5.35112098507367
incorp.deep.r3,81,-5.35112098507367,3-081,-5.35112098507367
incorp.deep.r3,82,-5.35112098507367,3-082,-5.35112098507367
incorp.deep.r3,83,-5.35112098507367,3-083,-5.35112098507367
incorp.deep.r3,84,-5.35112098507367,3-084,-5.35112098507367
incorp.deep.r3,85,-5.35112098507367,3-085,-5.35112098507367
incorp.deep.r3,86,-5.35112098507367,3-086,-5.35112098507367
incorp.deep.r3,87,-5.35112098507367,3-087,-5.35112098507367
incorp.deep.r3,88,-5.35112098507367,3-088,-5.35112098507367
incorp.deep.r3,89,-5.35112098507367,3-089,-5.35112098507367
